TEXT	TRANSLATION
"ZMin: %.6f"	""
"Zenith"	""
"Zero"	"Null"
"Zero as No-Data"	""
"Zero cost works like a barrier. Use this option to define a minimum cost applied everywhere where the supplied local cost falls below this value."	""
"Zevenbergen & Thorne"	""
"Zevenbergen & Thorne (1987) refer to this as plan curvature"	""
"Zevenbergen & Thorne (1987) refer to this as profile curvature"	""
"Zonal Grid Statistics"	""
"Zonal Multiple Regression Analysis (Points and Predictor Grids)"	""
"Zonal Statistics"	"Zonale Statistik"
"Zone"	"Zone"
"Zone Grid"	"Zonenraster"
"Zones"	""
"Zoom"	""
"Zoom In"	""
"Zoom In [PgDn]"	""
"Zoom Out"	""
"Zoom Out [PgUp]"	""
"Zoom To Active Layer"	"Zoome zur aktiven Ebene"
"Zoom To Extent"	""
"Zoom To Full Extent"	"Zoome zur vollen Ausdehnung"
"Zoom To Next Extent"	"Zoome zur nächsten Ausdehnung"
"Zoom To Previous Extent"	"Zoome zur vorherigen Ausdehnung"
"Zoom To Selection"	"Zoome zur Auswahl"
"Zoom Whole Page"	""
"Zoom in"	""
"Zoom in/out"	""
"Zoom out"	""
"Zoom to 100%"	""
"Zoom to Added Layer"	""
"Zoom to added layer"	"Zoome zur hinzugefügten Ebene"
"Zsoft Paintbrush"	""
"Zuckerrueben"	"Zuckerrueben"
"[% of total]"	""
"[%]"	""
"[1 / yr]"	""
"[1/yr]"	""
"[Cells]"	""
"[Celsius]"	""
"[Degree]"	""
"[Degree], 0 = horizontal, 90 = vertical"	""
"[ERR] Could not save PDF file."	"PDF-Datei konnte nicht gespeichert werden."
"[FLD] Index Layer"	"Index Schicht"
"[FLD] SVG File"	"SVG Datei"
"[Gt C / yr]"	""
"[J/cmÂ²]"	""
"[K/m]"	""
"[Kelvin]"	""
"[MSG] Save as Interactive SVG"	"Speichere als interaktive SVG"
"[W/mÂ²]"	""
"[cells]"	""
"[cmol/kg]"	""
"[degree]"	""
"[deprecated] Neural Networks (OpenCV)"	""
"[g/kg]"	""
"[g/m2/yr]"	""
"[g/m2]"	""
"[hPa]"	""
"[kPa]"	""
"[kg/ha/yr]"	""
"[kg/ha]"	""
"[kg/mÂ³]"	""
"[m/s]"	""
"[m]"	""
"[milliseconds]"	""
"[mm]"	""
"[not set]|"	""
"[permille]"	""
"[vol.%/day]"	""
"[vol.%]"	""
"[yrs]"	""
"[Â°C]"	""
"\"QA_PIXEL\"-Suffix"	""
"\"QA_RADSAT\"-Suffix"	""
"\"SR_QA_AEROSOL\"-Suffix"	""
"\n** Error : Invalid parameters **\n"	""
"\nRMS  of Residuals (stdfit):\t%f\n"	"\nQuadratwurzel der Reste (stdfit):\t%f\n"
"\n\n ** Error : Could not close PDF engine ** \n\n"	""
"\n\n ** Error : Could not save PDF file ** \n\n"	""
"a * b"	""
"a + b - a * b"	""
"a double number of the discretization threshold; set to 0 to make binarization"	""
"a measure can only be used if a height attribute is also available"	""
"a minimum of two input level grids is required"	""
"a(q)"	""
"a(q) [lower bound]"	"a(q) [untere Grenze]"
"a(q) [upper bound]"	"a(q) [obere Grenze]"
"a(s)"	"a(s)"
"a(s) [lower bound]"	"a(s) [untere Grenze]"
"a(s) [upper bound]"	"a(s) [obere Grenze]"
"abort"	""
"abort export"	"breche Export ab"
"absolute"	"absolut"
"access database"	""
"access violation"	"Fehlerhafter Speicherzugriff"
"accucapacityflux / state"	""
"accuflux"	""
"accufractionflux / state"	""
"accuthresholdflux / state"	""
"accutriggerflux / state"	""
"activated"	""
"add"	""
"add PC to PCList"	""
"add buffer (map units) to extent"	""
"add to current selection"	"füge zu gegenwärtiger Auswahl hinzu"
"adjecant edges"	""
"adjust manually"	""
"adjusted"	""
"after"	"nach"
"after confirmation"	""
"aggregated"	""
"align grid to coordinate system"	""
"align to grid system"	""
"all"	""
"all attributes"	"alle Attribute"
"all bands"	""
"all cells of candidates grid that are not no-data"	""
"all cells of candidates grid with a specified value"	""
"all classes"	"alle Klassen"
"all clouds at once"	""
"all input records found a join"	""
"all join table records found at least one join"	""
"all lines at once"	""
"all points within search distance"	""
"all polygons"	""
"all records"	""
"all records in range"	""
"all shapes"	"Alle Vektoren"
"all sides"	""
"along line labeling"	""
"already in transaction"	""
"alternating scale bar"	""
"alternative"	""
"always ask what to do"	""
"amplify filter"	""
"anaglyph"	""
"analyzing"	""
"analyzing overlap"	""
"another grid"	"andere Rasterdaten"
"append records, if table structure allows"	"Hänge Datensätze an, wenn die Tabellenstruktur dieses erlaubt"
"appending to existing table"	""
"applies to JSON and WKT"	""
"applies to WKT-2"	""
"apply coordinate transformation if appropriate"	""
"apply linear flow routing (D8) to all cells, having a flow accumulation greater than the specified threshold"	""
"approximating points..."	"Punkte angleichend?"
"are completely within"	"sind vollkommen innerhalb"
"are in the specified directory.\n"	""
"area"	"Fläche"
"arithmetic mean"	""
"arrow"	"Pfeil"
"arrow (centered to cell)"	"Pfeil (mittig zur Zelle)"
"as you traverse the coastline, on which side of shoreline the sea is?"	""
"ascending"	"aufsteigend"
"aspect 1"	""
"aspect 2"	""
"aspect 3"	""
"assign buffers"	""
"at least two contents (sand, silt, clay) have to be given"	"mindestens zwei Inhaltsstoffe (Sand, Schluff, Ton) müssen angegeben werden"
"at position"	""
"attribute"	"Attribute"
"attribute contains search expression"	"Attribute enthalten Suchausdruck"
"attribute field type has to be numeric"	""
"attribute is contained in search expression"	"Attribut ist im Suchausdruck enthalten"
"attribute is identical with search expression"	"Attribut ist identisch mit dem Suchausdruck"
"attribute specifying road's type with regard to travel time"	""
"attribute to be evaluated by expression ('a'); if not set all attributes can be addressed (f1, f2, ..., fn)."	""
"attribute to be searched; if not set all attributes will be searched"	"zu durchsuchende Attribute; wenn nichts eingetragen wird, werden alle Attribute durchsucht"
"attribute to become interpolated"	""
"attributes"	""
"attributes inherited by parent lines layers"	""
"attributes inherited to intersection result"	""
"attributes must be more than 1"	""
"author      "	"Autor"
"auto-adjust"	""
"automatic"	""
"automatically"	""
"average"	"Durchschnitt"
"average brightness threshold"	""
"average distance that a cell's accumulated flow travelled"	""
"average proportional to area coverage"	""
"average size of the area covered by each category that occurs within search area"	""
"average value"	""
"avoids precision problems when source and target crs use different geodedtic datums."	""
"azimuth and height"	""
"b(q)"	"b(q)"
"b(q) [lower bound]"	"b(q) [untere Grenze]"
"b(q) [upper bound]"	"b(q) [obere Grenze]"
"back propagation"	""
"backward"	"rückwärts"
"balance"	""
"band transformation"	""
"band width search"	""
"band width smoothing"	""
"bar"	"Balken"
"bar (not outlined)"	"Balken (nicht umrandet)"
"bars"	""
"basic SIA model"	""
"beachball plot"	""
"before"	"vor"
"before tool execution check failed"	""
"begin transaction command failed"	""
"between cells"	""
"between upper and lower surface"	""
"bi-linear saddle"	"bilinearer Sattel"
"bilinear"	""
"binary"	"binär"
"bind buffers for RDB2 import"	""
"bit"	""
"black > blue"	"schwarz > blau"
"black > green"	"schwarz > grün"
"black > red"	"schwarz > rot"
"black hat"	""
"blend boundary"	""
"blending boundary for distance calculation"	""
"blending distance given in map units"	""
"blue channel color"	"Blauer Farbkanal"
"boolean"	""
"both"	""
"bottom"	"Unten"
"bottom / left"	"unten / links"
"bottom left"	"unten links"
"bottom right"	"unten rechts"
"bottom up"	""
"bottom-left"	""
"bottom-right"	""
"bounding box for clipping"	""
"bright - dark"	"hell - dunkel"
"brute force"	""
"buffer size must not be zero"	""
"building basic statistics"	""
"building histogram"	""
"built-in"	"eingebaut"
"by area size"	""
"by length"	""
"by number"	""
"by number of cells"	""
"bytes"	""
"c, Percentage clays [%]"	""
"c-support vector classification"	""
"cache memory size in MB"	""
"calculate averages"	"berechne Durchschnitt"
"calculate from grid system"	""
"calculate gradient magnitude"	"berechne Gradient der Magnitude"
"calculate gradients"	"berechne Gradienten"
"calculating class areas"	""
"calculating illumination"	""
"calculating splines..."	"Splines berechnend?"
"calculating variance"	""
"calibrate"	""
"candidates"	""
"cartesian"	"kartesisch"
"catchment area and slope..."	""
"catchment length (square root of catchment area)"	""
"catchment slope"	""
"catchment specific parameter for sediment delivery ratio calculation"	""
"categorical"	""
"cell"	"Zelle"
"cell area"	"Zellfläche"
"cell by cell"	""
"cell center"	""
"cell size"	""
"cell size has to be greater than zero"	""
"cell size of target grid"	""
"cell size to bottom-top extent"	""
"cell size to left-right extent"	""
"cell wise"	""
"cell's center"	""
"cell's corner"	""
"cell's value"	""
"cells"	"Zellen"
"cells in process"	""
"cellsize and lower left cell coordinates"	""
"cellsize and upper left cell coordinates"	""
"center"	"zentriert"
"center cell's aspect direction"	"zentrale Zelle Bezugsrichtung"
"centered"	""
"central"	"zentral"
"change"	"Wechsel"
"check for building parts failed"	""
"check for known attributes"	""
"checked"	""
"choice"	""
"choices"	""
"circle"	"Kreis"
"circle in rhombus"	"Kreis in Rhombus"
"circle in square"	"Kreis in Quadrat"
"circle in triangle (down)"	"Kreis in Dreieck (Spitze abwärts)"
"circle in triangle (up)"	"Kreis in Dreieck (Spitze aufwärts)"
"circle with rhombus"	"Kreis mit Rhombus"
"circle with square"	"Kreis mit Quadrat"
"circle with triangle (down)"	"Kreis mit Dreieck (Spitze abwärts)"
"circle with triangle (up)"	"Kreis mit Dreieck (Spitze aufwärts)"
"class identification"	"Klassen Identifikation"
"classification"	"Klassifikation"
"clay content given as percentage"	"Tongehalt gegeben in Prozentanteilen"
"clean inner rings"	""
"client encoding"	""
"client encoding changed to UTF-8"	""
"clip extent does not match extent of input grids"	""
"clip extent does not match grid's extent"	""
"clip features"	""
"clipped"	""
"clockwise"	"im Uhrzeigersinn"
"closed"	""
"closing"	"Schließen"
"cloud by cloud"	""
"coef0"	""
"coef0 in kernel function"	""
"collecting background data"	""
"collecting presence data"	""
"color"	""
"colorised"	""
"colors"	"Farben"
"columns"	"Spalten"
"columns by rows"	""
"comma"	"Komma"
"comma (,)"	"Komma (,)"
"command execution failed"	""
"commit"	"übergeben"
"commit transaction command failed"	""
"compact"	""
"complete input times near points matrix"	""
"complete records"	""
"completely contain"	"vollständig enthalten"
"completely contained"	"vollkommen umschlossen"
"computing edge map"	""
"concavity"	""
"constant"	""
"constant direction into the wind blows, given as degree"	""
"constant histogram stretch for all time steps"	""
"constant lapse rate"	""
"constant lapse rate from regression"	""
"constant latitude"	""
"constant or minimum limit lapse rate in degree of temperature per 100 meter."	""
"constant value range"	""
"contain the centeroid of"	"enthält den Schwerpunkt von "
"continue"	"fortsetzen"
"continuous"	""
"conventional eight-neihbourhood"	""
"conventional four-neighbourhood"	""
"convex hull creation failed"	""
"convexity"	""
"coordinate not found"	""
"coordinates (offset, range, cell size, tile size)"	"Koordinaten (Verschiebung, Bereich, Zellgröße, Kachelgröße)"
"copy from other grid collection"	""
"copying"	"kopieren"
"copying polygons"	""
"corner"	"Ecke"
"corrected"	""
"correlation matrix"	"Korrelationsmatrix"
"corrupted file header"	"beschädigter Dateikopf"
"corrupted record header"	"beschädigter Datensatzkopf"
"corrupted shapefile."	"beschädigte Vektordatei."
"could allocate memory for internal grid system"	""
"could allocate memory for patched grid"	""
"could allocate memory for scaled grid"	""
"could not access raster table"	""
"could not access table"	""
"could not add save point"	""
"could not allocate memory for temporary grid."	""
"could not allocate sufficient memory"	""
"could not commit/rollback transactions."	"Konnte nicht übergeben/wiederhole Transaktion."
"could not connect ODBC source"	"kann nicht mit ODBC-Quelle verbinden"
"could not connect to PostgreSQL source"	""
"could not connect to database."	""
"could not create distance grid"	"Entfernungsraster konnte nicht erstellt werden"
"could not create geometry field"	"Kann kein Geometriefeld erzeugen"
"could not create grid"	""
"could not create index on observations"	""
"could not create index: insufficient memory"	"Index konnte nicht erzeugt werden: nicht genügend Speicher"
"could not create new PostgreSQL database"	""
"could not create table"	""
"could not create target grid"	""
"could not create weights grid"	""
"could not disconnect ODBC source"	""
"could not disconnect PostgreSQL source"	""
"could not disconnect and drop PostgreSQL database"	""
"could not drop PostgreSQL database"	""
"could not execute tool"	"Werkzeug konnte nicht ausgeführt werden"
"could not find any numeric attribute field"	""
"could not find tool"	"Werkzeug konnte nicht lokalisiert werden"
"could not import random forest"	""
"could not infer input file type"	""
"could not initialize classifier from classes field"	""
"could not initialize classifier from file"	""
"could not initialize classifier from training samples"	""
"could not initialize cluster engine"	""
"could not initialize kernel"	""
"could not initialize reference point search engine"	""
"could not initialize search engine for hills"	""
"could not initialize search engine for valleys"	""
"could not initialize search kernel"	""
"could not initialize tool"	"Werkzeug konnte nicht initialisiert werden"
"could not load file"	""
"could not load model from file"	""
"could not load raster"	""
"could not locate line string to polygon conversion tool"	""
"could not open data source"	"kann Datenquelle nicht öffnen"
"could not open file"	"datei konnte nicht geöffnet werden"
"could not open model file"	""
"could not open table file"	""
"could not read headline"	""
"could not read metadata file"	""
"could not read project file."	"konnte Projektdatei nicht lesen."
"could not save model to file"	""
"could not start transaction"	""
"counterclockwise"	"gegen den Uhrzeigersinn"
"counting cells"	""
"create data source"	"erzeuge Datenquelle"
"create empty PointCloud"	""
"create from training areas"	""
"create layer"	"Erzeuge Ebene"
"create model from training areas"	""
"created from history"	""
"creating batch file example"	"erzeuge Batch-Datei als Beispiel"
"creating default configuration"	""
"creating sub script example"	""
"creating tool documentation files"	"Erstelle Dateien zur Werkzeugdokumentation"
"crop to data"	""
"cropping"	""
"cross"	"Kreuz"
"cross-sectional curvature"	""
"cubic"	""
"cubic convolution"	""
"cubic spline"	""
"cubic surface"	"kubische Oberfläche"
"cubic-meter per cubic-meter"	""
"current"	""
"current version"	""
"custom"	""
"cyan - white"	"cyan - weiß"
"dX"	""
"dY"	""
"dZ"	""
"daily mean of wind speed at 2m above ground [m/s]"	""
"daily sum of global horizontal irradiance [J/cmÂ²]"	""
"dark"	""
"dark - bright"	"dunkel - hell"
"dark object subtraction 1"	""
"dark object subtraction 2"	""
"dark object subtraction 2b"	""
"dark object subtraction 3"	""
"dark object subtraction 4"	""
"data / no-data"	""
"data cells"	""
"data file could not be opened"	"Datendatei konnte nicht geöffnet werden"
"data object"	""
"data set creation failed"	""
"data set has no attributes"	""
"data type"	""
"data type mismatch, grid will be skipped"	""
"database table does not exist"	"Datentabelle existiert nicht"
"date"	""
"date and time"	""
"day"	"Tag"
"dbf read: could not open file"	""
"dbf read: could not read header"	""
"dbf write: could open file"	""
"dbf write: invalid table"	""
"dd:mm:yy"	""
"dd:mm:yyyy"	""
"ddmmyy, fix size"	"ttmmjj, feste Größe"
"ddmmyyyy, fix size"	"ttmmjjjj, feste Größe"
"decreasing geometrical intervals"	""
"default"	"Standard"
"default (same brightness)"	"Standard (gleiche Helligkeit)"
"default delimiters"	""
"default value if no attribute has been selected"	"Vorgabewert wenn kein Attribut ausgewählt wurde"
"default value if no grid has been selected"	"Vorgabewert wenn kein Raster ausgewählt wurde"
"defines the maximum resolution [km] for the re-projected distance segments"	""
"degree"	"Grad"
"degree in kernel function"	""
"degree to radians"	"Grad zu Radians"
"degrees of freedom"	"Freiheitsgrade"
"delete data source"	"Entferne Datenquelle"
"delete feature"	"entferne Eigenschaft"
