TEXT	TRANSLATION
"circle with triangle (down)"	"círculo com triângulo (para baixo)"
"circle with triangle (up)"	"círculo com triângulo (para cima)"
"class identification"	"identificação de classe"
"classification"	"classificação"
"clay content given as percentage"	"teor de argila dado em porcentagem"
"clean inner rings"	"anéis internos limpos"
"clip extent does not match extent of input grids"	"extensão de corte não corresponde à extensão das grades de entrada"
"clip extent does not match grid's extent"	"extensão de corte não corresponde com aextensão da grade"
"clip features"	"cortar feiçoes"
"clipped"	"cortados"
"clockwise"	"no sentido horário"
"closing"	"fechamento"
"coef0"	"coef0"
"coef0 in kernel function"	"coef0 em função do kernel"
"collecting background data"	"coleta de dados de fundo"
"collecting presence data"	"coletando dados de presença"
"color"	"cor"
"colors"	"cores"
"columns"	"colunas"
"comma"	"vírgula"
"comma (,)"	"vírgula (,)"
"command execution failed"	"a execução do comando falhou"
"commit"	"cometer"
"commit transaction command failed"	"comando transação falhou ao cometer"
"complete input times near points matrix"	"tempos de entrada completos próximos da matriz de pontos"
"completely contain"	"completamente centralizado"
"completely contained"	"completamente contido"
"concavity"	"concavidade"
"confirm"	"confirmar"
"confirm with options"	"confirmar com opções"
"constant direction into the wind blows, given as degree"	"direção constante em que o vento sopra, dado em grau"
"constant histogram stretch for all time steps"	"trecho do histograma constante para todas as etapas de tempo"
"constant lapse rate in degree of temperature per 100 meter. used if no lapse rate grid is specified."	""
"constant latitude"	"latitude constante"
"contain the centeroid of"	"conter o centeroide de"
"continue"	"continuar"
"continuous"	"contínuo"
"conventional eight-neihbourhood"	"convencional de oito vizinhanças"
"conventional four-neighbourhood"	"quatro vizinhos convencional"
"convexity"	"convexidade"
"coordinates (offset, range, cell size, tile size)"	"coordenadas (offset, escala, tamanho da célula, o tamanho da quadrícula)"
"copying"	"cópia"
"copyrights (c) 2006 Stefan Liersch"	"direitos autorais (c) 2006 Stefan Liersch"
"corner"	"canto"
"corrected"	"corrigido"
"correlation matrix"	"matriz de correlação"
"corrupted file header"	"cabeçalho do arquivo corrompido"
"corrupted record header"	"cabeçalho de registro corrompido"
"corrupted shapefile."	"shapefile corrompido."
"could allocate memory for scaled grid"	"foi possível alocar memória para a grade em escala"
"could not access raster table"	"não foi possível acessar a tabela raster"
"could not access table"	"não foi possível acessar a tabela"
"could not add save point"	"Não foi possível adicionar o ponto salvo"
"could not allocate memory for temporary grid."	"não foi possível alocar memória para a grade temporária."
"could not allocate sufficient memory"	"não foi possívelalocar memória suficiente"
"could not commit/rollback transactions."	"não foi possível cometer transações / reversão."
"could not connect ODBC source"	"não foi possível se conectar à fonte ODBC"
"could not connect to PostgreSQL source"	"não foi possível se conectar à fonte de PostgreSQL"
"could not connect to database."	"não poderia estar conectado à base de dados."
"could not create KML file"	"não foi possível criar arquivo KML"
"could not create distance grid"	"não conseguiu criar grade de distância"
"could not create geometry field"	"não foi possível criar campo da geometria"
"could not create index on observations"	"não foi possível criar índice em observações"
"could not create index: insufficient memory"	"não foi possível criar índice: Memória insuficiente"
"could not create new PostgreSQL database"	"não conseguiu criar um novo banco de dados PostgreSQL"
"could not create table"	"não foi possível criar tabela"
"could not create target grid"	"Não foi possível criar grade-alvo"
"could not create weights grid"	"não conseguiu criar pesos de grade"
"could not disconnect ODBC source"	"não pode desligar a fonte ODBC"
"could not disconnect PostgreSQL source"	"não foi possível desligar a fonte PostgreSQL"
"could not disconnect and drop PostgreSQL database"	"não foi possível se desconectar do banco de dados PostgreSQL"
"could not drop PostgreSQL database"	"não foi possível deixar desconectar do banco de dados PostgreSQL"
"could not execute module"	"não foi possível executar o módulo"
"could not execute tool"	"não foi possível executar a ferramenta"
"could not find module"	"Não conseguimos encontrar o módulo"
"could not find tool"	"Não conseguimos encontrar a ferramenta"
"could not import random forest"	"não foi possível importar a floresta aleatória"
"could not initialize classifier from file"	"não foi possível inicializar o classificador de arquivo"
"could not initialize classifier from training areas"	"não foi possível inicializar o classificador de áreas de formação"
"could not initialize cluster engine"	"não foi possível inicializar o motor de cluster"
"could not initialize data objects"	"não foi possível inicializar os objetos de dados"
"could not initialize kernel"	"não foi possível pôde inicializar do kernel"
"could not initialize module"	"não foi possível inicializar o módulo"
"could not initialize reference point search engine"	"não foi possívelinicializar referência de ponto do motor de busca"
"could not initialize search engine for hills"	"não foi possívelinicializar o buscador de colinas"
"could not initialize search engine for valleys"	"não foi possível inicializarbuscador de vales"
"could not initialize search kernel"	"não foi possível inicializar a pesquisa do kernel"
"could not initialize tool"	"não foi possível inicializar a ferramenta"
"could not load file"	"Não foi possível carregar o arquivo"
"could not load model from file"	"não pode carregar o modelo de arquivo"
"could not load raster"	"Não foi possível carregar o raster"
"could not locate line string to polygon conversion tool"	"não conseguimos localizar a seqüência de linha para ferramenta de conversão de polígonos"
"could not open GetMap stream"	"não foi possível abrir fluxo GetMap"
"could not open data source"	"não foi possível abrir a fonte de dados"
"could not open file"	"não pôde abrir arquivo"
"could not open model file"	"não foi possível abrir o arquivo de modelo"
"could not read headline"	"não foi possível ler a linha de cabeçalho"
"could not read image"	"não foi possível ler a imagem"
"could not read metadata file"	"não foi possível ler o arquivo de metadados"
"could not read project file."	"não foi possível ler arquivo de projeto."
"could not save image file"	"não foi possível salvar arquivo de imagem"
"could not save model to file"	"não foi possível salvar o modelo para arquivo"
"could not save shape"	"não foi possível salvar o shape"
"could not start transaction"	"Não foi possível iniciar a transação"
"counterclockwise"	"sentido anti-horário"
"counting cells"	"contagem de células"
"create data source"	"criar fonte de dados"
"create from training areas"	"criar a partir de áreas de formação"
"create layer"	"criar camada"
"create model from training areas"	"criar modelo de áreas de formação"
"created from history"	"criado a partir do histórico"
"creating batch file example"	"criando exemplo de arquivo em lotes"
"creating tool documentation files"	"criação de arquivos de documentação de ferramentas"
"cross"	"atravessar"
"cubic convolution"	"convolução cúbica"
"cubic surface"	"superfície cúbica"
"cyan - white"	"ciano - branco"
"dX"	"dX"
"dX (Map Units)"	"dX (Mapa de unidades)"
"dY"	"dY"
"dY (Map Units)"	"dY (Mapa de unidades)"
"dZ"	"dZ"
"dZ (Map Units)"	"dZ (Mapa de unidades)"
"dark - bright"	"escuro - claro"
"dark object subtraction 1"	"subtração de objeto escuro 1"
"dark object subtraction 2"	"subtração de escuro objeto2"
"dark object subtraction 2b"	"subtração objeto escuro 2b"
"dark object subtraction 3"	"subtração de objetoescuro 3"
"dark object subtraction 4"	"subtração de objetoescuro 4"
"data / no-data"	"dados / SemDados"
"data file could not be openend"	"arquivo de dados não pôde ser aberto"
"data set has no attributes"	"conjunto de dados não tem atributos"
"database table does not exist"	"a tabela de banco do dados não existe"
"date"	"data"
"day"	"dia"
"dbf read: could not open file"	"leitura dbf: não foi possível abrir arquivo"
"dbf read: could not read header"	"leitura dbf: não foi possível ler o cabeçalho"
"dbf write: could open file"	"escrita dbf: pôde abrir arquivo"
"dbf write: invalid table"	"escrita dbf: tabela inválida"
"dd.mm.yy"	"dd.mm.yy"
"dd:mm:yy"	"dd:mm:yy"
"ddmmyy, fix size"	"ddmmyy, corrigir tamanho"
"ddmmyyyy, fix size"	"ddmmyyyy, fix size"
"default"	"padrão"
"default (same brightness)"	"padrão (mesmo brilho)"
"default value if no attribute has been selected"	"valor padrão se nenhum atributo for selecionado"
"default value if no grid has been selected"	"valor padrão se nenhuma grade foi selecionada"
"defines the maximum resolution [km] for the re-projected distance segments"	"define a resolução máxima [km] para os segmentos de distância re-projetada"
"degree"	"grau"
"degree in kernel function"	"medida em função do kernel"
"degree to radians"	"medida em radianos"
"degrees of freedom"	"degrees of freedom"
"delete data source"	"excluir fonte de dados"
"delete feature"	"excluir feição"
"delete layer"	"excluir camada"
"delivery index calculation failed"	"Falha no cálculo do índice de entrega"
"descending"	"descendente"
"diffuse pollution risk calculation failed"	"o cálculo de risco de poluição difusa falhou"
"digital elevation model"	"modelo digital de elevação"
"digital elevation model [m]"	"modelo digital de elevação [m]"
"digitzing a polygon"	"digitalizar um polígono"
"dilation"	"dilatação"
"direction"	"direção"
"direction of scan flag"	"direção da bandeira de digitalização"
"direction of sun (degree, clockwise from North)"	"direção do sol (grau, no sentido horário do norte)"
"direction to the center cell"	"direção para a célula central"
"directional1 average for Grids"	"média directional1 para grades"
"disabling might help to shut down faster, particularly if started from slow devices"	"desativando poderia ajudar a encerrar o processo mais rápido, especialmente se iniciado a partir de dispositivos lentos"
"dissolved inner rings"	"anéis internos dissolvidos"
"distance"	"distância"
"distance weighted average catchment slope"	"inclinação de distância média ponderada de captação "
"distance weighted average of the number of different categories for distance classes"	"diferentes categorias para as classes de distância"
"do not confirm"	"não confirmam"
"do not join"	"não aderir"
"do not show"	"não mostrar"
"do not sort"	"não classificar"
"do not update"	"não atualizar"
"down"	"diminuição"
"downscaling"	"diminuição gradual"
"dragging a box"	"arrastando uma caixa"
"driver not found."	"o controlador não foi encontrado."
"dropping table"	"soltar tabela"
"duplicates have been identified."	"duplicados foram identificados."
"e"	"e"
"each island as separated polygon"	"cada ilha como polígono separados"
"each pair with a single record"	"cada par com um único registro"
"each shape"	"cada shape"
"each shape's part"	"parte de cada shape"
"edge cells"	"células de borda"
"edge collection"	"coleção de borda"
"edge detection"	"detecção de bordas"
"edge of flight line flag"	"bandeira da linha de vôo de borda"
"effective flow length"	"comprimento eficaz de fluxo"
"effective friction = stated friction ^f , where f = cos(DifAngle)^k."	"fricção efetiva = fricção estabelecida ^f , ondef = cos(DifAngle)^k."
"eight-neihbourhood"	"oito vizinhos"
"eight-neihbourhood (distance based weighting)"	"oito vizinhos (ponderação com base na distância)"
"elevation"	"elevação"
"elevation and roughness"	"elevação e aspereza"
"elevation threshold used to identify hills/valleys"	"limite de altitude utilizado para identificar colinas / vales"
"ellipse"	"elipse"
"empty"	"vazio"
"empty coded function"	"função codificada vazia"
"empty or corrupted file"	"arquivo vazio ou corrompido"
"enumeration"	"enumeração"
"epsilon in loss function of epsilon-SVR"	"epsilon em função de perda de epsilon-SVR"
"epsilon-SVR"	"epsilon-SVR"
"equal"	"igual"
"equal intervals"	"intervalos iguais"
"erosion"	"erosão"
"error"	"erro"
"error in formula"	"erro na fórmula"
"error loading data file"	"erro no arquivo de dados de carregamento"
"error reading index file"	"arquivo de índice de leitura de erro"
"error saving data file"	"salvar arquivo de dados de erro"
"error saving index file"	"arquivo de índice de salvamento de erro"
"exclude range"	"excluir alcance"
"executing tool"	"ferramenta de execução"
"expand"	"expandir"
"expand and shrink"	"expandir e encolher"
"expected"	"esperado"
"expected to be the second of day"	"Espera-se que seja o segundo dia de"
"explained cumulative variance"	"variância acumulada explicada"
"explained variance"	"variância explicada"
"exponential"	"exponencial"
"export grid"	"exportar grade"
"extent of lake, coded with local water depth"	"extensão do lago, codificado com profundidade de água local"
"extent of lake, coded with water depth"	"extensão do lago, codificado com profundidade de água"
"extent to cell size"	""
"faces"	"faces"
"faces and wire"	"faces e fio"
"failed"	"falhou"
"failed to create index for table"	"Falha ao criar índice para a tabela"
"failed to create polygon clipping mask"	"não foi possível criar máscara de corte de polígono"
"failed to create searche engine"	"não foi possível criar motor de pesquisa"
"failed to estimate target extent"	"não foi possivel estimar extensão alvo"
"failed to initialise search engine"	"falhou ao inicializar motor de busca"
"failed to initialize target grid"	"Falha ao inicializar a grade alvo"
"failed to launch default application"	"não foi possível lançar o aplicativo padrão"
"failed to load KML ground overlay icon"	"Falha ao carregar KML ícone superposição de solo"
"failed to load data"	"Falha ao carregar dados"
"failed to load file"	"Falha ao carregar arquivo"
"failed to load georeference for KML ground overlay"	"Falha ao carregar georreferenciamento para KML de superposição de solo"
"failed to load or parse xml file"	"Falha ao carregar ou analisar arquivo xml"
"failed to project target grid"	"não conseguiu projetar grade alvo"
"failed to retrieve map image data"	"não foi possível recuperar dados de imagem do mapa"
"failed to set radius"	"Falha ao definir raio"
"failed: could not find a suitable import driver"	"falhou: não foi possível encontrar um controlador de importação adequado"
"fat"	"gordo/expesso"
"feathering"	"difusão"
"feature has been dropped"	"O recurso foi descartado"
"feature space"	"espaço de feições"
"feature space and position"	"espaço de feições e posição"
"field cannot be mapped to binary object"	"o campo não pode ser mapeado para objeto binário"
"fields layer does not contain any records"	"a camada de campos não contém quaisquer registros"
